,Fin_CH4,Tin_CH4,Fin_H2O,Conversion,HeatDuty,Fout,Tout,H2,CO,H2O,CO2,CH4,C2H6,C3H8,C4H10,N2,O2,Ar
382,863.8039279,689.8916025,209.9263659,0.849129274,87016962.7,3617.441977,1064.585617,0.456838186,0.204188439,0.007868898,0.003933972,0.033540466,7.78E-07,9.76E-11,0.001817743,0.288349187,1.00E-20,0.00346233
224,774.3764455,658.4475156,347.0937855,0.951948104,91961268.38,3706.58101,1064.533282,0.468646779,0.194906076,0.029136691,0.013556501,0.009346303,5.89E-08,1.37E-12,2.98E-17,0.281028729,1.00E-20,0.003378861
311,743.8683451,842.1648901,331.6079835,0.957855247,76296237.5,3608.53004,1064.231554,0.461236999,0.191983946,0.031845256,0.014845255,0.008088351,4.47E-08,9.12E-13,1.74E-17,0.288529566,1.00E-20,0.003470583
318,886.4680844,860.3969411,315.2265565,0.883845805,95749997.7,3895.724728,1064.138729,0.479080009,0.206501405,0.012644944,0.00610637,0.024607092,3.98E-07,2.38E-11,1.33E-15,0.267844691,1.00E-20,0.003215091
54,737.753148,617.4988359,208.6159106,0.918356042,76758969.93,3413.027416,1064.129736,0.450583875,0.201245258,0.015357799,0.007685022,0.016430319,1.89E-07,8.00E-12,3.18E-16,0.305028209,1.00E-20,0.003669328
660,797.4824448,688.912493,231.2816198,0.89167916,84206276.81,3570.009055,1064.101278,0.459642592,0.204338771,0.012081376,0.006018081,0.022527574,3.47E-07,1.98E-11,1.06E-15,0.291883106,1.00E-20,0.003508153
278,671.2310811,778.906463,306.6690942,0.971928711,62799564.92,3384.319445,1063.762605,0.440607319,0.182298658,0.041599958,0.019309183,0.00518339,1.91E-08,2.61E-13,3.34E-18,0.307301187,1.00E-20,0.003700286
924,729.9102706,655.959891,332.4350658,0.961583955,81859779.32,3572.752099,1063.668429,0.457656514,0.189655206,0.034482884,0.016036789,0.007306847,3.66E-08,6.77E-13,1.17E-17,0.291356424,1.00E-20,0.003505298
314,805.173228,876.9778037,232.3002738,0.886293988,75361766.19,3584.967123,1063.53637,0.460014152,0.204558296,0.011644296,0.005813803,0.023775966,3.85E-07,2.30E-11,1.29E-15,0.290699565,1.00E-20,0.003493537
372,853.8550557,871.4018139,346.0401413,0.917515795,94306182.08,3887.196623,1063.490875,0.480839121,0.203272892,0.018647043,0.008852394,0.016868211,1.85E-07,7.53E-12,2.86E-16,0.268298084,1.00E-20,0.003222069
932,741.4257284,605.3587966,264.7272548,0.93972102,82338452.19,3509.32578,1063.133313,0.457142326,0.197552048,0.022346733,0.010858739,0.01185661,9.60E-08,2.88E-12,8.07E-17,0.296674781,1.00E-20,0.003568666
471,795.3308921,712.0802318,271.7318694,0.914817324,87075480.19,3638.56549,1063.041057,0.465707021,0.202431709,0.016595851,0.008114222,0.017334829,2.01E-07,8.65E-12,3.48E-16,0.286374108,1.00E-20,0.003442059
683,847.8519099,698.3313876,242.1750907,0.860688523,90103043.84,3676.14772,1062.51036,0.462769659,0.205660597,0.009710379,0.004863434,0.029913311,6.01E-07,4.46E-11,3.11E-15,0.283675013,1.00E-20,0.003407004
339,774.0109709,699.4814669,266.9357594,0.92376175,83795759.08,3584.717664,1062.393252,0.462321602,0.200726485,0.018497175,0.009054625,0.015325538,1.58E-07,6.01E-12,2.14E-16,0.290580715,1.00E-20,0.003493703
720,832.3192318,760.9354823,341.2380087,0.924700181,96344390.47,3830.850603,1062.181951,0.477402143,0.201431844,0.020670051,0.009840632,0.01523138,1.51E-07,5.51E-12,1.89E-16,0.272154395,1.00E-20,0.003269403
758,666.5092596,702.7867811,220.7171959,0.956326134,61031192.87,3264.788754,1062.175113,0.437168109,0.190945448,0.027612301,0.01360855,0.008300868,4.88E-08,1.06E-12,2.17E-17,0.318528955,1.00E-20,0.00383572
477,819.2900939,791.8794719,348.1046019,0.933004241,93128515.64,3812.290247,1062.159275,0.476131667,0.199701916,0.023112763,0.010939063,0.013404471,1.17E-07,3.78E-12,1.14E-16,0.273424714,1.00E-20,0.003285288
188,728.7689423,731.5925754,313.4094094,0.956649207,76989756.44,3543.615912,1061.749789,0.45651316,0.191076458,0.031791377,0.015037754,0.008300247,4.66E-08,9.69E-13,1.89E-17,0.293746846,1.00E-20,0.003534111
920,744.7607344,894.7632248,307.1278175,0.949810327,71865927.38,3575.559362,1061.740367,0.459978851,0.19400149,0.028165106,0.013424989,0.009732801,6.36E-08,1.54E-12,3.49E-17,0.291194119,1.00E-20,0.003502581
834,830.7548029,860.8264258,308.9106612,0.911199796,87534569.65,3773.067154,1061.672714,0.473597624,0.202990825,0.017226559,0.008346599,0.018202997,2.16E-07,9.49E-12,3.91E-16,0.27631572,1.00E-20,0.003319461
775,644.1171032,857.4671895,202.8579674,0.959235868,48995271.63,3183.631167,1061.248774,0.429857222,0.188977981,0.028720975,0.01429555,0.007678406,4.22E-08,8.59E-13,1.64E-17,0.326536399,1.00E-20,0.003933425
922,899.1421659,707.2940478,298.5900279,0.861871091,102511410.1,3878.389217,1061.191616,0.475070339,0.206488895,0.010925502,0.005377582,0.029813439,5.75E-07,4.11E-11,2.76E-15,0.269094177,1.00E-20,0.00322949
316,744.1266062,634.2003916,325.4691226,0.953953089,84808254.74,3597.755859,1061.179155,0.460380529,0.192071801,0.031107745,0.014697339,0.008866789,5.25E-08,1.15E-12,2.37E-17,0.289394771,1.00E-20,0.003480975
620,757.5522391,702.7280154,224.4229234,0.910793867,76594387.88,3475.821194,1060.660943,0.454048356,0.201318793,0.015514796,0.00780507,0.018100914,2.21E-07,9.99E-12,4.24E-16,0.299608749,1.00E-20,0.0036031
41,898.1923057,828.0632673,282.5014623,0.850852134,92929514.18,3841.205587,1060.528469,0.471333318,0.206348272,0.009948652,0.004944195,0.032469032,6.84E-07,5.34E-11,3.91E-15,0.271695101,1.00E-20,0.003260746
173,874.4420328,648.0336379,336.7378151,0.898854686,107316126.8,3907.426596,1060.468203,0.480399489,0.204442961,0.016103756,0.007781263,0.021073493,2.83E-07,1.40E-11,6.55E-16,0.266993317,1.00E-20,0.003205438
816,807.9802515,748.0286847,265.9100423,0.901037445,85503762.87,3648.763542,1060.070435,0.464965764,0.202951491,0.015116238,0.007502407,0.020402178,2.73E-07,1.35E-11,6.29E-16,0.285629178,1.00E-20,0.003432471
562,890.464616,686.9991503,342.551077,0.892007665,107913872,3947.9623,1059.941761,0.482024172,0.205024418,0.015354836,0.0074297,0.022677082,3.25E-07,1.72E-11,8.59E-16,0.2643169,1.00E-20,0.003172568
1035,639.0359678,605.6905893,336.3604984,0.97874661,62101192.93,3325.157084,1059.553836,0.428754126,0.171719939,0.054484317,0.024858981,0.003802702,1.02E-08,1.02E-13,9.57E-19,0.31261389,1.00E-20,0.003766035
727,612.0821484,774.2514465,231.4350915,0.972632966,46479773.86,3131.750406,1059.546226,0.419728891,0.179029784,0.04070251,0.019778464,0.004979677,1.79E-08,2.39E-13,3.00E-18,0.331782164,1.00E-20,0.003998493
161,619.2750498,872.2288188,264.119139,0.975121312,45098252.92,3188.974272,1059.441412,0.422369443,0.176395041,0.045357564,0.021588581,0.004497912,1.45E-08,1.74E-13,1.95E-18,0.325864669,1.00E-20,0.003926776
919,807.4710114,624.7337524,250.389367,0.891794205,89314151.1,3617.879316,1059.421892,0.462090627,0.203324206,0.013702106,0.006871731,0.022484021,3.32E-07,1.82E-11,9.31E-16,0.28806521,1.00E-20,0.003461767
337,694.1447525,643.9020073,216.8643043,0.941134587,67788728.68,3323.729416,1059.372265,0.442751749,0.194896002,0.022722906,0.011402536,0.011445514,8.96E-08,2.61E-12,7.10E-17,0.31301342,1.00E-20,0.003767782
1047,682.4293267,616.9020155,327.2292464,0.969156681,71535177.42,3435.082263,1058.836866,0.443291064,0.181286376,0.043118842,0.020141228,0.005704695,2.21E-08,3.19E-13,4.32E-18,0.30281213,1.00E-20,0.003645643
1002,603.2608852,737.3810908,225.8750326,0.973414692,45559060.66,3100.489657,1058.661999,0.416338342,0.177734023,0.041663064,0.020328147,0.004815789,1.68E-08,2.17E-13,2.64E-18,0.33508184,1.00E-20,0.004038778
80,610.5233924,844.5905118,309.6561191,0.980600896,45390145.72,3214.327257,1058.645944,0.418438904,0.168650089,0.056366872,0.025967072,0.0034304,8.47E-09,7.77E-14,6.68E-19,0.323250864,1.00E-20,0.003895791
566,830.8372128,889.562254,223.4526447,0.85573532,74175440.41,3602.043491,1058.424587,0.456734352,0.204417903,0.009890888,0.005064029,0.030979725,6.32E-07,4.79E-11,3.40E-15,0.289435428,1.00E-20,0.003477044
19,761.2700842,894.5156795,296.2670212,0.936746848,73090448.87,3595.223923,1058.187604,0.461580919,0.196352205,0.024504332,0.011934711,0.012469403,1.01E-07,3.05E-12,8.60E-17,0.289674863,1.00E-20,0.003483466
777,769.1695019,658.3925793,247.1753404,0.912603344,81751703.15,3534.829797,1058.007975,0.457686174,0.200491514,0.017254516,0.008659647,0.017705125,2.05E-07,8.84E-12,3.57E-16,0.294659828,1.00E-20,0.003542991
612,891.6256554,896.3213062,320.2608893,0.876873424,92622530.92,3903.8701,1058.006202,0.477798231,0.205227792,0.01358945,0.006687523,0.0261812,4.30E-07,2.62E-11,1.50E-15,0.267306976,1.00E-20,0.003208398
341,857.4062189,862.6234819,342.9656108,0.908205033,93125718.81,3879.592655,1057.926964,0.478802465,0.202431441,0.018734292,0.009077292,0.018887304,2.23E-07,9.80E-12,4.03E-16,0.268838591,1.00E-20,0.003228393
116,608.3709506,739.5746941,275.0812826,0.977573181,47971715.88,3169.807655,1057.877992,0.418033944,0.17242158,0.050114135,0.023692507,0.004007321,1.15E-08,1.23E-13,1.23E-18,0.327780012,1.00E-20,0.003950489
898,789.7292342,809.5522561,347.9444598,0.940488263,85731944.99,3736.247638,1057.808056,0.469786347,0.195465946,0.0276373,0.01318415,0.011711051,8.73E-08,2.42E-12,6.29E-17,0.278863046,1.00E-20,0.003352073
904,794.4949773,647.6437813,341.4366648,0.936719821,94026164.85,3738.239595,1057.80302,0.470266423,0.196554783,0.026076232,0.01249622,0.012521097,9.97E-08,2.95E-12,8.20E-17,0.278734847,1.00E-20,0.003350298
104,802.0727248,851.2961687,312.5589155,0.923416224,83020495.89,3711.820372,1057.79904,0.469232659,0.199456484,0.021365362,0.0104129,0.015406863,1.51E-07,5.53E-12,1.89E-16,0.280751424,1.00E-20,0.003374157
868,724.8400346,757.1630378,327.5998173,0.957458349,74684233.68,3547.176231,1057.710146,0.454922593,0.188303749,0.035067356,0.016648131,0.008093279,4.30E-08,8.51E-13,1.58E-17,0.293434293,1.00E-20,0.003530557
869,680.5820766,826.9702121,273.4414954,0.960011739,60076839,3364.155261,1057.704763,0.441899337,0.186784119,0.034263666,0.016611185,0.007531609,3.84E-08,7.27E-13,1.29E-17,0.309187563,1.00E-20,0.003722483
769,725.9936724,635.9343618,248.2290182,0.935668534,75617671.24,3441.798093,1057.675162,0.451197855,0.195915781,0.022822779,0.011367646,0.012633439,1.06E-07,3.29E-12,9.59E-17,0.302423762,1.00E-20,0.003638633
350,818.3066311,798.631969,262.6908539,0.889970582,83013327.97,3658.418765,1057.651081,0.464247004,0.20313644,0.01422083,0.007138431,0.022913005,3.38E-07,1.85E-11,9.53E-16,0.284920512,1.00E-20,0.00342344
485,776.0842464,790.2830504,278.821304,0.922696217,79334887.46,3601.1209,1057.622489,0.462234471,0.199118135,0.020340013,0.010052719,0.015510384,1.55E-07,5.80E-12,2.02E-16,0.289266324,1.00E-20,0.003477798
686,601.3022666,793.3804873,307.636941,0.981365052,45055649.26,3185.242983,1057.564934,0.414746372,0.166667173,0.05832681,0.026897037,0.003275136,7.72E-09,6.77E-14,5.57E-19,0.32615613,1.00E-20,0.003931333
216,832.6789166,683.662792,204.3036362,0.83818401,81961868.22,3560.829173,1057.197767,0.45127563,0.204070454,0.008629173,0.004484064,0.035228845,8.19E-07,7.08E-11,5.74E-15,0.292793728,1.00E-20,0.003517288
271,720.4913791,753.8465358,214.9321162,0.924542702,66888071.37,3377.37689,1057.181193,0.446648188,0.197728909,0.019063607,0.009698385,0.014986534,1.50E-07,5.56E-12,1.94E-16,0.308166216,1.00E-20,0.003708011
1050,751.6383154,747.1859238,305.2546447,0.942029041,78918579.94,3583.22617,1056.719133,0.45986625,0.194089294,0.027342175,0.013284026,0.011321289,8.27E-08,2.25E-12,5.72E-17,0.290601779,1.00E-20,0.003495105
594,874.8345249,727.1544313,256.4814681,0.844974247,91301217.32,3740.529928,1056.365324,0.46390102,0.204953585,0.010026691,0.005106031,0.033755703,7.26E-07,5.82E-11,4.37E-15,0.278907804,1.00E-20,0.003348439
266,715.9823063,634.9624123,282.5154788,0.948965123,75509852.66,3464.333194,1056.243694,0.450890631,0.191178626,0.029608768,0.014476916,0.00981975,6.32E-08,1.51E-12,3.40E-17,0.300410302,1.00E-20,0.003614945
820,712.2004409,642.9221339,311.3101625,0.956778557,75841507.76,3492.259237,1056.212363,0.450968906,0.187698728,0.034830333,0.016718949,0.00820627,4.41E-08,8.83E-13,1.66E-17,0.297990735,1.00E-20,0.003586035
792,618.070247,658.1849371,233.7507974,0.969425088,51577411.18,3148.416746,1056.138027,0.421321353,0.17946964,0.039953991,0.019633293,0.005588068,2.19E-08,3.19E-13,4.36E-18,0.330056286,1.00E-20,0.003977347
590,836.4050963,675.9148335,253.2691041,0.870108597,89610845.41,3669.809176,1056.07376,0.462666452,0.203837747,0.012202447,0.006203348,0.027561583,4.84E-07,3.17E-11,1.95E-15,0.284115077,1.00E-20,0.003412861
124,749.1438857,861.9731146,204.4373813,0.899100442,64049044.23,3415.1582,1055.175842,0.44786941,0.200383386,0.014876717,0.00770585,0.020606029,2.78E-07,1.39E-11,6.57E-16,0.30489126,1.00E-20,0.003667071
729,882.6363915,627.5715104,341.8518639,0.890538919,108085188.5,3922.437506,1055.080667,0.479522763,0.203445858,0.016697044,0.008204151,0.022931692,3.21E-07,1.67E-11,8.19E-16,0.266004978,1.00E-20,0.003193193
692,895.4400948,786.3778129,330.6051272,0.87661383,99728147.22,3924.594002,1054.717098,0.478347979,0.204361,0.014697071,0.007281548,0.026209506,4.19E-07,2.50E-11,1.40E-15,0.265911009,1.00E-20,0.003191468
21,791.9496866,836.4363448,318.905885,0.926920561,81680955.52,3693.76086,1054.500702,0.467143485,0.197240643,0.023863514,0.01169408,0.014587292,1.33E-07,4.50E-12,1.43E-16,0.282080225,1.00E-20,0.003390628
437,778.0756626,879.6154936,343.6881885,0.940230455,78675015.61,3697.202536,1054.335531,0.466307007,0.193638681,0.029143964,0.014054614,0.011710602,8.55E-08,2.33E-12,5.96E-17,0.281757606,1.00E-20,0.003387441
742,794.0151668,759.3470736,266.8985339,0.903324184,81261539.46,3612.916983,1054.083418,0.461576079,0.200532508,0.017436966,0.008805837,0.019780592,2.46E-07,1.14E-11,4.97E-16,0.288401282,1.00E-20,0.003466489
217,865.0729462,670.7610487,206.4680606,0.810988278,84511405.41,3608.67875,1053.898733,0.449847512,0.203654232,0.007721529,0.004066195,0.042183611,1.15E-06,1.16E-10,1.11E-14,0.289055033,1.00E-20,0.003470741
357,849.252245,679.748919,284.3978867,0.878085192,94088685.99,3749.807195,1053.704982,0.468133354,0.203166887,0.014313596,0.007231025,0.025706017,4.09E-07,2.42E-11,1.35E-15,0.278108619,1.00E-20,0.003340094
303,765.6341009,870.2392326,278.5779913,0.922889754,72208629.69,3570.638157,1053.062477,0.459048748,0.197035372,0.022204933,0.011120831,0.015393528,1.49E-07,5.36E-12,1.81E-16,0.291688981,1.00E-20,0.003507459
229,658.948006,644.6179603,342.6921578,0.972222946,64315080.28,3383.707184,1052.862535,0.434761452,0.174076113,0.051192664,0.023933991,0.005036113,1.68E-08,2.09E-13,2.43E-18,0.307298721,1.00E-20,0.00370093
544,631.67129,676.2187482,273.707899,0.969328575,54580340.02,3229.157323,1052.260742,0.42566449,0.176697729,0.044624414,0.021678483,0.005585818,2.10E-08,2.94E-13,3.87E-18,0.321871092,1.00E-20,0.003877953
823,775.6098603,628.3941723,219.8620008,0.886854191,79201487.73,3489.015286,1052.160846,0.451611759,0.200802886,0.014481594,0.007538429,0.023416907,3.47E-07,1.92E-11,9.99E-16,0.298558554,1.00E-20,0.003589525
133,834.6956904,749.3303555,295.0808468,0.890488921,89243951.65,3738.471322,1051.555058,0.468102879,0.201467293,0.016894232,0.008531791,0.022763696,3.15E-07,1.63E-11,7.90E-16,0.278889609,1.00E-20,0.003350186
616,898.2772294,694.6808143,308.1135574,0.857864639,101040145.3,3878.783324,1051.464952,0.473126986,0.204114989,0.013156965,0.006662504,0.030645559,5.64E-07,3.88E-11,2.51E-15,0.26906327,1.00E-20,0.003229163
132,883.1691084,619.7902023,233.366639,0.816315723,92208811.45,3693.415974,1051.364216,0.455996385,0.203749568,0.008833502,0.004634648,0.04089198,1.04E-06,9.92E-11,8.86E-15,0.282501707,1.00E-20,0.003391169
909,856.2993042,751.0195815,301.1325038,0.880228345,92390846.99,3789.950807,1051.254137,0.470292615,0.202424274,0.015668946,0.007922458,0.025193972,3.83E-07,2.18E-11,1.16E-15,0.275192614,1.00E-20,0.003304738
947,854.9081855,873.5688521,322.397188,0.891916744,87662076.88,3825.869034,1051.106827,0.473292728,0.201518005,0.017879307,0.008947435,0.022485284,3.03E-07,1.52E-11,7.21E-16,0.272603224,1.00E-20,0.003273714
880,727.7591188,692.6814416,311.1113284,0.94683259,75525779.71,3525.0027,1050.8842,0.45330512,0.189036679,0.032600616,0.01599203,0.010219378,6.52E-08,1.56E-12,3.48E-17,0.295293345,1.00E-20,0.003552769
199,817.6351468,727.8082282,335.7056181,0.916722418,91442906.31,3770.238896,1050.707812,0.470801929,0.197742727,0.02332184,0.011530144,0.016813937,1.70E-07,6.40E-12,2.27E-16,0.276467329,1.00E-20,0.003321923
532,888.8722858,722.6930538,298.2195028,0.85655447,96801429.87,3840.393461,1050.294536,0.470561097,0.203650461,0.013178656,0.006723913,0.030910156,5.71E-07,3.96E-11,2.57E-15,0.271713731,1.00E-20,0.003261415
238,800.8964517,783.7493361,324.4594996,0.919893588,84884306.42,3715.030422,1050.204833,0.467341958,0.196743018,0.024031178,0.01193068,0.016077996,1.56E-07,5.64E-12,1.92E-16,0.280503772,1.00E-20,0.003371241
577,842.6723328,893.3712771,314.4913014,0.893695431,83786091.09,3785.726159,1050.023229,0.470814358,0.200772628,0.018381836,0.009250496,0.022029877,2.89E-07,1.43E-11,6.58E-16,0.275442123,1.00E-20,0.003308394
755,722.3867199,769.0756597,256.3369109,0.931955871,67535910.47,3434.291699,1049.75921,0.44854906,0.193047792,0.025433115,0.012930165,0.013325206,1.11E-07,3.46E-12,1.01E-16,0.303067973,1.00E-20,0.003646578
241,717.330162,895.7775704,213.2708954,0.917218651,57324320.11,3356.691043,1049.54774,0.443183386,0.195767548,0.020232255,0.010565646,0.016469898,1.71E-07,6.67E-12,2.44E-16,0.310050244,1.00E-20,0.003730852
520,643.8913712,690.2450237,209.1268241,0.950986638,53412811.21,3179.334647,1049.382835,0.427121014,0.186050679,0.030800617,0.015870867,0.009241483,5.59E-08,1.27E-12,2.69E-17,0.326976543,1.00E-20,0.003938742
859,631.798593,768.4640392,282.1776423,0.968481723,50727804.55,3237.013001,1049.284119,0.425233867,0.175206642,0.04629891,0.022574148,0.005727269,2.15E-08,3.04E-13,4.01E-18,0.321090598,1.00E-20,0.003868545
239,772.078281,777.763805,233.4834047,0.893139923,72287579.64,3501.595991,1048.828931,0.452347838,0.199204703,0.016730736,0.00873386,0.021936201,2.96E-07,1.50E-11,7.10E-16,0.297469745,1.00E-20,0.003576622
423,784.0269053,886.2731781,313.974825,0.922023911,75462270.91,3658.483926,1048.504024,0.463332132,0.195325738,0.025058171,0.012537407,0.015557576,1.45E-07,5.06E-12,1.66E-16,0.284765533,1.00E-20,0.003423299
923,897.2738388,819.5983931,300.1029114,0.849746973,91631248.66,3854.401099,1048.224429,0.470192697,0.203373836,0.013117095,0.006740707,0.032564308,6.24E-07,4.49E-11,3.03E-15,0.270761147,1.00E-20,0.003249585
928,816.1921226,844.7467292,222.7242408,0.855016578,72026748.18,3559.284437,1048.007711,0.452325463,0.201620117,0.012245436,0.006490228,0.030952706,5.85E-07,4.15E-11,2.76E-15,0.292846693,1.00E-20,0.003518773
606,829.0252273,811.6928286,296.8203291,0.89024416,84103073.25,3723.614738,1047.898164,0.46638103,0.200080853,0.018172485,0.009273831,0.022749992,3.06E-07,1.55E-11,7.34E-16,0.279977966,1.00E-20,0.003363538
144,653.1817124,630.8805105,215.4067446,0.947538965,57426689.84,3209.038976,1047.843336,0.429535607,0.186601406,0.030340703,0.015682304,0.00994138,6.35E-08,1.52E-12,3.42E-17,0.323996222,1.00E-20,0.003902314
349,831.9858431,830.7576426,237.986803,0.853791095,76284218.11,3616.776122,1047.833005,0.455987848,0.201928068,0.012473946,0.006572566,0.031312569,5.93E-07,4.22E-11,2.82E-15,0.288261523,1.00E-20,0.003462888
347,709.480145,631.1609638,228.9708209,0.92609847,68708484.2,3361.278342,1047.802604,0.442995615,0.193278445,0.023623151,0.012264724,0.01452245,1.31E-07,4.46E-12,1.42E-16,0.309589741,1.00E-20,0.003725742
825,850.7823053,769.6511951,236.2966972,0.83886039,81035257.12,3643.907227,1047.714299,0.45576524,0.202454766,0.011196727,0.005920513,0.035027084,7.42E-07,5.90E-11,4.40E-15,0.286197773,1.00E-20,0.003437155
469,699.5540883,692.7936058,255.8993871,0.939671005,66145521.58,3376.836874,1047.616646,0.443114327,0.189545001,0.029071797,0.014808351,0.01163558,8.41E-08,2.28E-12,5.82E-17,0.308116305,1.00E-20,0.003708554
